person_id,trip_id,age,female,distance,travel_mode
70021,32477,75,0,3.282,drive
70021,32478,75,0,0.987,drive
70021,32479,75,0,3.308,drive
70030,32480,32,0,0.583,walk
70030,32481,32,0,0.583,walk
70041,32482,52,1,7.256,drive
70041,32483,52,1,7.256,drive
70041,32484,52,1,1.464,drive
70041,32485,52,1,1.464,drive
70042,32486,24,0,7.256,drive
70043,32487,15,0,1.464,drive
70043,32488,15,0,1.464,drive
70050,32489,20,1,0.968,walk
70050,32490,20,1,0.968,walk
70050,32491,20,1,0.92,drive
70050,32492,20,1,6.685,drive
70050,32493,20,1,6.596,drive
70050,32494,20,1,0.92,drive
70050,32495,20,1,0.968,walk
70050,32496,20,1,0.968,walk
70050,32497,20,1,4.346,pt
70050,32498,20,1,4.011,pt
70050,32499,20,1,7.547,drive
70051,32500,21,1,0.92,drive
70051,32501,21,1,6.685,drive
70051,32502,21,1,6.596,drive
70051,32503,21,1,0.92,drive
70051,32504,21,1,0.968,walk
70051,32505,21,1,0.968,walk
70051,32506,21,1,1.721,drive
70051,32507,21,1,1.721,drive
70051,32508,21,1,7.662,pt
70051,32509,21,1,7.547,drive
70060,32510,48,1,0.919,drive
70060,32511,48,1,0.919,drive
70060,32512,48,1,1.75,drive
70060,32513,48,1,1.75,drive
70070,32514,69,0,6.096,drive
70070,32515,69,0,6.096,drive
70071,32516,63,1,6.096,drive
70071,32517,63,1,6.096,drive
70080,32518,37,0,14.289,drive
70081,32519,26,1,14.289,drive
70090,32520,35,1,4.718,pt
70090,32521,35,1,4.718,pt
70091,32522,46,0,3.87,drive
70091,32523,46,0,3.87,drive
70091,32524,46,0,2.766,drive
70091,32525,46,0,2.766,drive
70100,32526,49,0,6.146,pt
70100,32527,49,0,6.284,pt
70101,32528,44,0,6.146,pt
70101,32529,44,0,6.284,pt
70110,32530,39,1,0.842,walk
70110,32531,39,1,0.842,walk
70113,32532,12,1,0.842,walk
70113,32533,12,1,0.842,walk
70120,32534,47,1,0.587,walk
70121,32535,17,0,1.631,pt
70121,32536,17,0,1.631,pt
70130,32537,37,1,7.288,pt
70140,32538,25,0,3.115,pt
70140,32539,25,0,3.115,pt
70150,32540,51,0,21.586,drive
70150,32541,51,0,4.1,drive
70150,32542,51,0,3.345,drive
70151,32543,15,0,0.91,walk
70151,32544,15,0,4.1,drive
70151,32545,15,0,3.345,drive
70152,32546,12,0,21.586,drive
70152,32547,12,0,4.1,drive
70152,32548,12,0,3.345,drive
70160,32549,46,1,5.893,pt
70160,32550,46,1,5.893,pt
70162,32551,13,0,0.879,walk
70162,32552,13,0,0.879,walk
70162,32553,13,0,0.782,walk
70162,32554,13,0,0.782,walk
70163,32555,8,1,5.893,pt
70163,32556,8,1,5.893,pt
70164,32557,6,1,5.893,pt
70164,32558,6,1,5.893,pt
70170,32559,30,0,1.121,walk
70171,32560,25,1,1.121,walk
70181,32561,32,0,3.966,drive
70190,32562,76,1,5.012,pt
70190,32563,76,1,5.272,pt
70200,32564,73,0,1.209,drive
70200,32565,73,0,1.209,drive
70200,32566,73,0,1.93,drive
70200,32567,73,0,1.93,drive
70201,32568,74,1,1.209,drive
70201,32569,74,1,1.209,drive
70201,32570,74,1,1.93,drive
70201,32571,74,1,1.93,drive
70210,32572,45,1,4.5,drive
70210,32573,45,1,4.5,drive
70210,32574,45,1,1.483,drive
70210,32575,45,1,1.483,drive
70211,32576,44,0,2.646,walk
70211,32577,44,0,2.646,walk
70212,32578,12,1,4.5,drive
70220,32579,33,1,3.32,pt
70221,32580,14,1,3.32,pt
70222,32581,7,1,3.32,pt
70223,32582,5,1,3.32,pt
70230,32583,50,0,6.527,drive
70231,32584,36,1,6.527,drive
70232,32585,10,1,6.527,drive
70233,32586,6,1,6.527,drive
70240,32587,41,0,1.814,drive
70241,32588,35,1,1.814,drive
70242,32589,10,0,1.814,drive
70243,32590,6,0,1.814,drive
70250,32591,33,1,3.033,pt
70250,32592,33,1,1.773,pt
70250,32593,33,1,3.115,pt
70250,32594,33,1,1.68,pt
70250,32595,33,1,1.68,pt
70251,32596,35,0,3.033,pt
70251,32597,35,0,1.773,pt
70251,32598,35,0,3.115,pt
70251,32599,35,0,1.68,pt
70251,32600,35,0,1.68,pt
70260,32601,55,0,3.572,drive
70260,32602,55,0,3.572,drive
70261,32603,39,1,3.572,drive
70261,32604,39,1,3.572,drive
70271,32605,49,0,10.58,pt
70271,32606,49,0,10.58,pt
70272,32607,22,1,0.492,drive
70272,32608,22,1,2.244,drive
70280,32609,26,0,1.392,drive
70280,32610,26,0,1.392,drive
70280,32611,26,0,2.36,pt
70280,32612,26,0,2.36,pt
70290,32613,30,1,6.887,pt
70290,32614,30,1,6.887,pt
70300,32615,31,0,4.61,drive
70300,32616,31,0,6.731,drive
70300,32617,31,0,6.731,drive
70300,32618,31,0,4.61,drive
70300,32619,31,0,0.881,walk
70300,32620,31,0,0.708,walk
70301,32621,30,1,5.978,pt
70301,32622,30,1,5.482,pt
70301,32623,30,1,0.708,walk
70310,32624,50,0,0.753,walk
70310,32625,50,0,0.763,walk
70320,32626,32,0,4.359,drive
70320,32627,32,0,2.823,drive
70320,32628,32,0,2.823,drive
70320,32629,32,0,4.359,drive
70320,32630,32,0,4.37,drive
70320,32631,32,0,4.37,drive
70321,32632,33,1,4.37,drive
70321,32633,33,1,4.37,drive
70322,32634,12,0,4.37,drive
70322,32635,12,0,4.37,drive
70330,32636,28,0,6.34,drive
70330,32637,28,0,6.34,drive
70331,32638,64,1,15.113,pt
70331,32639,64,1,15.113,pt
70340,32640,74,1,1.258,pt
70340,32641,74,1,1.258,pt
70350,32642,57,0,9.463,drive
70350,32643,57,0,0.645,walk
70350,32644,57,0,10.053,drive
70351,32645,59,1,9.463,drive
70351,32646,59,1,0.645,walk
70351,32647,59,1,10.053,drive
70352,32648,25,0,9.463,drive
70352,32649,25,0,0.645,walk
70352,32650,25,0,10.053,drive
70360,32651,46,0,4.409,drive
70360,32652,46,0,4.409,drive
70361,32653,44,1,0.444,walk
70361,32654,44,1,0.444,walk
70361,32655,44,1,4.409,drive
70361,32656,44,1,4.409,drive
70362,32657,21,0,13.98,drive
70362,32658,21,0,13.98,drive
70364,32659,15,1,0.444,walk
70364,32660,15,1,0.444,walk
70364,32661,15,1,4.409,drive
70364,32662,15,1,4.409,drive
70365,32663,10,0,4.409,drive
70365,32664,10,0,4.409,drive
70371,32665,81,0,0.603,walk
70371,32666,81,0,0.603,walk
70380,32667,47,0,2.464,drive
70380,32668,47,0,2.464,drive
70390,32669,25,1,1.926,walk
70390,32670,25,1,1.963,walk
70391,32671,23,1,1.926,walk
70391,32672,23,1,1.963,walk
70400,32673,55,0,2.889,pt
70400,32674,55,0,1.001,walk
70400,32675,55,0,3.091,pt
70410,32676,32,0,3.511,drive
70411,32677,32,1,3.511,drive
70420,32678,41,1,3.01,drive
70420,32679,41,1,3.01,drive
70431,32680,51,1,5.043,drive
70441,32681,66,1,0.941,drive
70441,32682,66,1,0.941,drive
70450,32683,76,1,0.497,drive
70450,32684,76,1,5.767,drive
70450,32685,76,1,5.854,drive
70451,32686,74,0,0.497,drive
70451,32687,74,0,5.767,drive
70451,32688,74,0,5.854,drive
70460,32689,51,0,0.936,drive
70460,32690,51,0,0.936,drive
70461,32691,51,1,2.628,drive
70461,32692,51,1,3.343,drive
70461,32693,51,1,3.708,drive
70461,32694,51,1,1.392,drive
70462,32695,17,1,2.628,drive
70462,32696,17,1,2.628,pt
70472,32697,18,1,8.406,pt
70472,32698,18,1,8.406,pt
70472,32699,18,1,2.838,pt
70472,32700,18,1,2.838,pt
70480,32701,90,0,9.844,drive
70480,32702,90,0,3.271,drive
70480,32703,90,0,6.892,drive
70481,32704,57,1,9.844,drive
70481,32705,57,1,3.271,drive
70481,32706,57,1,6.892,drive
70490,32707,28,0,5.591,drive
70490,32708,28,0,3.861,drive
70490,32709,28,0,4.576,drive
70491,32710,56,0,6.382,drive
70491,32711,56,0,6.382,drive
70492,32712,59,1,5.625,drive
70492,32713,59,1,5.736,drive
70500,32714,37,0,1.916,drive
70500,32715,37,0,0.839,drive
70500,32716,37,0,1.913,drive
70500,32717,37,0,1.913,drive
70500,32718,37,0,1.913,drive
70501,32719,32,1,1.91,drive
70501,32720,32,1,1.91,pt
70510,32721,57,1,3.5,drive
70510,32722,57,1,3.5,drive
70510,32723,57,1,1.724,drive
70510,32724,57,1,0.674,drive
70510,32725,57,1,1.05,drive
70510,32726,57,1,10.862,drive
70510,32727,57,1,10.862,drive
70511,32728,23,1,2.05,drive
70511,32729,23,1,2.05,drive
70511,32730,23,1,2.05,drive
70511,32731,23,1,2.05,drive
70521,32732,67,1,0.804,pt
70521,32733,67,1,0.804,pt
70530,32734,52,1,7.541,drive
70530,32735,52,1,7.541,drive
70531,32736,43,0,1.658,cycle
70531,32737,43,0,1.658,cycle
70540,32738,56,0,17.04,drive
70540,32739,56,0,17.04,drive
70540,32740,56,0,1.311,drive
70540,32741,56,0,1.311,drive
70541,32742,52,1,9.809,pt
70541,32743,52,1,0.948,walk
70541,32744,52,1,9.305,pt
70542,32745,28,0,8.466,drive
70542,32746,28,0,8.466,drive
70543,32747,26,0,17.839,pt
70543,32748,26,0,17.843,pt
70550,32749,59,1,1.205,drive
70560,32750,44,1,2.001,drive
70560,32751,44,1,2.24,drive
70560,32752,44,1,14.292,pt
70560,32753,44,1,14.292,pt
70570,32754,56,0,0.985,drive
70570,32755,56,0,0.985,drive
70570,32756,56,0,0.344,walk
70571,32757,49,1,0.985,drive
70571,32758,49,1,0.985,drive
70572,32759,29,1,8.504,pt
70572,32760,29,1,8.504,pt
70573,32761,12,1,2.691,pt
70573,32762,12,1,2.691,pt
70574,32763,20,0,5.052,drive
70574,32764,20,0,5.052,drive
70580,32765,34,0,4.007,pt
70580,32766,34,0,1.348,walk
70581,32767,33,0,2.435,pt
70581,32768,33,0,2.435,pt
70590,32769,66,0,11.305,pt
70600,32770,94,0,1.111,drive
70600,32771,94,0,1.183,drive
70610,32772,57,0,1.725,pt
70610,32773,57,0,1.539,walk
70620,32774,42,0,9.565,drive
70620,32775,42,0,9.565,drive
70621,32776,37,1,2.559,pt
70621,32777,37,1,2.559,pt
70621,32778,37,1,0.765,walk
70622,32779,5,0,0.765,walk
70630,32780,58,0,5.55,pt
70630,32781,58,0,5.55,pt
70640,32782,32,1,4.619,drive
70640,32783,32,1,4.619,drive
70641,32784,33,0,7.324,pt
70641,32785,33,0,7.324,pt
70650,32786,40,1,1.788,drive
70650,32787,40,1,1.291,drive
70650,32788,40,1,0.682,walk
70651,32789,43,0,1.159,drive
70651,32790,43,0,1.159,drive
70651,32791,43,0,1.725,drive
70651,32792,43,0,2.315,drive
70652,32793,17,1,1.288,pt
70652,32794,17,1,1.288,pt
70653,32795,14,1,1.159,drive
70653,32796,14,1,0.84,pt
70654,32797,12,0,1.607,walk
70654,32798,12,0,1.248,drive
70654,32799,12,0,0.722,drive
70655,32800,11,0,1.756,drive
70655,32801,11,0,1.248,drive
70655,32802,11,0,0.722,drive
70660,32803,34,0,5.91,pt
70660,32804,34,0,5.91,pt
70670,32805,20,1,14.451,pt
70670,32806,20,1,14.451,pt
70680,32807,34,1,4.695,pt
70680,32808,34,1,7.901,pt
70691,32809,56,1,10.511,pt
70691,32810,56,1,10.511,pt
70692,32811,36,0,10.511,pt
70692,32812,36,0,10.511,pt
70700,32813,42,0,3.616,pt
70700,32814,42,0,3.616,pt
70710,32815,56,1,1.484,drive
70720,32816,37,1,3.844,drive
70720,32817,37,1,1.866,drive
70720,32818,37,1,2.049,drive
70720,32819,37,1,3.033,drive
70730,32820,49,1,4.98,drive
70730,32821,49,1,5.185,drive
70730,32822,49,1,4.063,drive
70730,32823,49,1,4.063,drive
70732,32824,14,1,0.53,walk
70732,32825,14,1,4.063,drive
70732,32826,14,1,4.063,drive
70740,32827,69,1,3.589,drive
70740,32828,69,1,3.589,drive
70741,32829,72,0,1.184,drive
70741,32830,72,0,1.184,drive
70741,32831,72,0,3.589,drive
70741,32832,72,0,3.589,drive
70750,32833,40,0,26.997,pt
70750,32834,40,0,26.997,pt
70751,32835,44,1,1.886,drive
70751,32836,44,1,2.173,drive
70751,32837,44,1,2.173,drive
70751,32838,44,1,1.886,drive
70752,32839,12,1,1.886,drive
70752,32840,12,1,1.886,drive
70753,32841,13,1,1.886,drive
70753,32842,13,1,1.886,drive
70761,32843,58,0,5.518,drive
70761,32844,58,0,5.518,drive
70770,32845,31,0,6.803,drive
70770,32846,31,0,6.803,drive
70770,32847,31,0,6.803,drive
70770,32848,31,0,6.803,drive
70771,32849,33,1,6.803,drive
70771,32850,33,1,6.803,drive
70771,32851,33,1,6.803,drive
70771,32852,33,1,6.803,drive
70772,32853,6,1,6.803,drive
70772,32854,6,1,6.803,drive
70780,32855,37,1,0.873,drive
70780,32856,37,1,1.936,drive
70780,32857,37,1,2.765,drive
70781,32858,16,0,2.699,pt
70781,32859,16,0,2.699,pt
70781,32860,16,0,2.4,pt
70781,32861,16,0,2.4,pt
70782,32862,11,0,0.507,walk
70783,32863,11,0,0.507,walk
70790,32864,66,0,5.308,pt
70790,32865,66,0,5.308,pt
70791,32866,62,1,5.308,pt
70791,32867,62,1,5.308,pt
70792,32868,23,0,2.578,pt
70792,32869,23,0,2.578,pt
70800,32870,31,1,2.031,walk
70800,32871,31,1,2.031,walk
70800,32872,31,1,2.031,drive
70800,32873,31,1,2.031,drive
70800,32874,31,1,2.031,drive
70800,32875,31,1,0.662,drive
70800,32876,31,1,4.606,drive
70800,32877,31,1,6.163,drive
70800,32878,31,1,3.738,drive
70800,32879,31,1,3.953,drive
70801,32880,32,0,2.031,drive
70801,32881,32,0,2.031,drive
70801,32882,32,0,2.031,drive
70801,32883,32,0,0.662,drive
70801,32884,32,0,4.606,drive
70801,32885,32,0,6.163,drive
70802,32886,7,0,2.031,walk
70802,32887,7,0,0.662,drive
70802,32888,7,0,4.606,drive
70802,32889,7,0,6.163,drive
70810,32890,41,1,0.958,drive
70810,32891,41,1,1.819,drive
70810,32892,41,1,1.819,drive
70810,32893,41,1,0.958,drive
70811,32894,9,1,0.958,drive
70811,32895,9,1,0.958,drive
70812,32896,8,1,0.958,drive
70812,32897,8,1,0.958,drive
70813,32898,6,0,0.958,drive
70813,32899,6,0,0.958,drive
70820,32900,34,1,1.189,walk
70820,32901,34,1,6.693,pt
70820,32902,34,1,6.693,pt
70820,32903,34,1,1.189,walk
70821,32904,35,0,1.189,walk
70821,32905,35,0,6.99,pt
70821,32906,35,0,6.304,pt
70832,32907,25,0,29.241,drive
70840,32908,81,1,0.968,drive
70840,32909,81,1,0.968,drive
70850,32910,31,1,8.385,drive
70850,32911,31,1,7.844,drive
70851,32912,10,1,8.385,drive
70851,32913,10,1,7.844,drive
70852,32914,7,0,8.385,drive
70852,32915,7,0,7.844,drive
70853,32916,5,1,8.385,drive
70853,32917,5,1,7.844,drive
70860,32918,45,1,9.4,drive
70860,32919,45,1,9.4,drive
70860,32920,45,1,3.445,drive
70860,32921,45,1,3.445,drive
70861,32922,17,1,3.429,pt
70861,32923,17,1,3.429,pt
70862,32924,13,1,2.035,pt
70862,32925,13,1,1.489,walk
70862,32926,13,1,3.445,drive
70870,32927,68,1,4.478,drive
70870,32928,68,1,4.276,drive
70871,32929,53,0,0.537,walk
70871,32930,53,0,0.888,walk
70880,32931,38,1,3.671,drive
70880,32932,38,1,3.671,drive
70881,32933,42,0,2.361,drive
70881,32934,42,0,5.926,drive
70890,32935,40,1,1.926,drive
70890,32936,40,1,4.972,drive
70890,32937,40,1,4.972,drive
70890,32938,40,1,1.884,drive
70892,32939,9,0,3.98,drive
70893,32940,7,0,1.926,drive
70893,32941,7,0,1.884,drive
70900,32942,69,1,6.941,drive
70900,32943,69,1,4.946,drive
70900,32944,69,1,0.15,walk
70900,32945,69,1,2.117,drive
70910,32946,62,0,6.883,pt
70910,32947,62,0,6.883,pt
70920,32948,22,1,7.473,pt
70920,32949,22,1,13.734,pt
70930,32950,55,1,0.526,drive
70930,32951,55,1,0.526,drive
70931,32952,25,1,2.706,drive
70931,32953,25,1,4.008,drive
70931,32954,25,1,1.92,drive
70931,32955,25,1,0.943,drive
70931,32956,25,1,0.829,drive
70931,32957,25,1,0.824,drive
70931,32958,25,1,1.92,drive
70931,32959,25,1,4.008,drive
70931,32960,25,1,2.706,drive
70940,32961,55,1,18.135,pt
70940,32962,55,1,18.135,pt
70941,32963,56,0,1.898,drive
70950,32964,79,1,2.892,pt
70950,32965,79,1,2.538,pt
70961,32966,32,0,4.554,drive
70961,32967,32,0,4.554,drive
70971,32968,35,1,5.686,pt
70971,32969,35,1,5.686,pt
70980,32970,33,0,7.573,pt
70980,32971,33,0,7.573,pt
70990,32972,27,1,6.429,drive
70990,32973,27,1,0.923,walk
70990,32974,27,1,0.923,walk
70990,32975,27,1,6.429,drive
71000,32976,70,0,1.369,pt
71000,32977,70,0,1.369,pt
71000,32978,70,0,0.275,walk
71001,32979,52,1,0.806,walk
71010,32980,56,1,2.77,drive
71010,32981,56,1,9.382,drive
71010,32982,56,1,7.219,drive
71010,32983,56,1,2.015,drive
71011,32984,56,0,15.456,drive
71011,32985,56,0,15.456,drive
71020,32986,41,0,14.972,drive
71021,32987,39,1,2.309,pt
71021,32988,39,1,5.569,pt
71021,32989,39,1,1.217,pt
71021,32990,39,1,6.191,pt
71022,32991,34,1,3.537,pt
71022,32992,34,1,3.537,pt
71030,32993,85,0,3.456,drive
71030,32994,85,0,3.54,drive
71040,32995,26,0,2.84,drive
71040,32996,26,0,2.796,drive
71041,32997,26,1,0.937,walk
71041,32998,26,1,2.84,drive
71041,32999,26,1,2.796,drive
71050,33000,24,1,3.801,drive
71050,33001,24,1,3.801,drive
71060,33002,45,0,0.318,drive
71060,33003,45,0,0.744,drive
71060,33004,45,0,15.531,drive
71060,33005,45,0,15.531,drive
71061,33006,34,1,0.744,drive
71062,33007,17,0,12.141,pt
71070,33008,38,1,10.107,drive
71070,33009,38,1,10.107,drive
71072,33010,13,1,1.045,walk
71080,33011,68,1,4.102,pt
71090,33012,42,0,7.072,drive
71091,33013,43,0,5.933,drive
71091,33014,43,0,5.933,drive
71100,33015,39,1,6.139,pt
71100,33016,39,1,0.372,walk
71100,33017,39,1,0.372,walk
71100,33018,39,1,6.076,drive
71110,33019,28,1,8.369,pt
71110,33020,28,1,1.388,walk
71110,33021,28,1,8.61,pt
71111,33022,34,0,1.302,cycle
71120,33023,54,1,4.487,pt
71120,33024,54,1,4.495,pt
71123,33025,23,0,17.517,drive
71124,33026,20,1,4.487,pt
71124,33027,20,1,4.495,pt
71130,33028,55,1,4.674,drive
71140,33029,46,0,11.661,pt
71150,33030,34,0,13.305,drive
71150,33031,34,0,0.904,drive
71150,33032,34,0,13.386,drive
71150,33033,34,0,4.549,drive
71150,33034,34,0,4.549,drive
71151,33035,31,1,0.951,drive
71151,33036,31,1,0.951,drive
71151,33037,31,1,0.951,drive
71151,33038,31,1,0.951,drive
71152,33039,9,1,0.951,drive
71152,33040,9,1,0.951,drive
71152,33041,9,1,4.549,drive
71152,33042,9,1,4.549,drive
71160,33043,32,1,10.18,drive
71160,33044,32,1,10.18,drive
71170,33045,71,1,3.696,drive
71170,33046,71,1,4.302,drive
71170,33047,71,1,5.184,drive
71170,33048,71,1,3.696,drive
71180,33049,24,0,8.086,pt
71180,33050,24,0,8.086,pt
71191,33051,35,0,18.244,pt
71200,33052,39,1,5.127,cycle
71200,33053,39,1,5.127,cycle
71201,33054,40,0,6.254,cycle
71201,33055,40,0,6.254,cycle
71201,33056,40,0,8.79,drive
71201,33057,40,0,8.79,drive
71210,33058,50,1,10.118,pt
71210,33059,50,1,6.861,pt
71210,33060,50,1,3.935,drive
71211,33061,52,0,12.622,pt
71220,33062,51,1,1.222,drive
71220,33063,51,1,1.222,drive
71220,33064,51,1,1.25,walk
71220,33065,51,1,1.25,walk
71221,33066,16,1,1.94,drive
71221,33067,16,1,1.94,walk
71230,33068,43,0,6.339,cycle
71230,33069,43,0,6.339,pt
71240,33070,43,0,12.832,pt
71240,33071,43,0,12.832,pt
71241,33072,42,1,2.384,drive
71241,33073,42,1,9.326,pt
71241,33074,42,1,9.326,pt
71241,33075,42,1,2.384,drive
71242,33076,8,0,2.384,drive
71242,33077,8,0,0.762,walk
71242,33078,8,0,0.762,walk
71242,33079,8,0,2.384,drive
71243,33080,6,0,2.384,drive
71243,33081,6,0,0.762,walk
71243,33082,6,0,0.762,walk
71243,33083,6,0,2.384,drive
71250,33084,27,0,4.121,pt
71250,33085,27,0,4.005,pt
71251,33086,25,1,8.242,drive
71251,33087,25,1,8.242,drive
71260,33088,22,1,2.193,cycle
71260,33089,22,1,2.193,cycle
71261,33090,22,0,1.029,walk
71261,33091,22,0,1.029,walk
71271,33092,58,0,1.137,pt
71271,33093,58,0,1.137,pt
71271,33094,58,0,1.084,walk
71281,33095,43,0,19.561,pt
71281,33096,43,0,19.561,pt
71290,33097,46,1,4.536,drive
71290,33098,46,1,4.536,drive
71290,33099,46,1,4.536,drive
71290,33100,46,1,5.015,drive
71291,33101,48,0,2.774,pt
71291,33102,48,0,2.774,pt
71292,33103,16,0,4.559,pt
71292,33104,16,0,4.559,pt
71293,33105,14,1,4.593,pt
71293,33106,14,1,4.593,drive
71294,33107,12,0,4.593,drive
71294,33108,12,0,5.015,drive
71300,33109,51,0,0.585,walk
71300,33110,51,0,0.585,walk
71301,33111,18,0,5.79,pt
71301,33112,18,0,5.79,pt
71302,33113,16,1,4.608,pt
71302,33114,16,1,4.608,pt
71303,33115,51,1,3.471,pt
71303,33116,51,1,3.471,pt
71310,33117,61,1,0.579,drive
71310,33118,61,1,0.579,drive
71310,33119,61,1,1.247,drive
71310,33120,61,1,0.563,drive
71310,33121,61,1,0.563,drive
71310,33122,61,1,1.247,drive
71320,33123,59,0,0.829,walk
71320,33124,59,0,0.829,walk
71330,33125,28,1,14.645,pt
71330,33126,28,1,13.544,pt
71330,33127,28,1,1.161,pt
71331,33128,32,1,2.566,drive
71331,33129,32,1,2.566,drive
71340,33130,51,0,14.471,pt
71340,33131,51,0,14.471,pt
71341,33132,50,1,2.641,drive
71341,33133,50,1,2.641,drive
71342,33134,23,0,20.602,pt
71342,33135,23,0,23.05,pt
71342,33136,23,0,14.471,pt
71350,33137,60,1,1.736,drive
71350,33138,60,1,1.736,drive
71360,33139,68,1,10.374,drive
71370,33140,38,1,3.435,pt
71370,33141,38,1,3.435,drive
71371,33142,40,0,1.157,drive
71371,33143,40,0,4.163,drive
71371,33144,40,0,2.726,drive
71371,33145,40,0,7.013,drive
71371,33146,40,0,3.448,drive
71372,33147,12,1,3.438,pt
71372,33148,12,1,3.325,pt
71373,33149,8,0,1.157,drive
71373,33150,8,0,4.163,drive
71373,33151,8,0,3.767,drive
71374,33152,5,0,1.157,drive
71374,33153,5,0,4.163,drive
71374,33154,5,0,3.767,drive
71380,33155,51,1,1.083,walk
71380,33156,51,1,1.083,walk
71380,33157,51,1,13.514,pt
71381,33158,51,0,8.296,drive
71381,33159,51,0,8.296,drive
71391,33160,71,0,6.419,drive
71391,33161,71,0,6.419,drive
71400,33162,28,0,16.765,drive
71400,33163,28,0,16.765,drive
71401,33164,24,1,16.765,drive
71401,33165,24,1,16.765,drive
71410,33166,53,0,1.32,pt
71410,33167,53,0,1.32,pt
71420,33168,51,0,1.297,walk
71430,33169,15,0,2.588,pt
71430,33170,15,0,2.588,pt
71440,33171,53,0,13.35,pt
71440,33172,53,0,13.35,pt
71441,33173,59,1,0.882,walk
71441,33174,59,1,0.882,walk
71450,33175,28,1,11.852,pt
71450,33176,28,1,11.852,pt
71451,33177,31,0,22.026,pt
71451,33178,31,0,4.34,pt
71451,33179,31,0,18.702,pt
71460,33180,35,0,6.801,cycle
71460,33181,35,0,3.122,drive
71460,33182,35,0,6.371,drive
71470,33183,44,1,0.808,walk
71470,33184,44,1,5.719,drive
71470,33185,44,1,5.719,drive
71471,33186,46,0,2.971,drive
71471,33187,46,0,2.971,drive
71471,33188,46,0,5.719,drive
71471,33189,46,0,5.719,drive
71472,33190,19,1,5.719,drive
71472,33191,19,1,5.719,drive
71473,33192,17,0,3.832,pt
71473,33193,17,0,4.016,pt
71473,33194,17,0,5.719,drive
71473,33195,17,0,5.719,drive
71474,33196,12,0,3.832,pt
71474,33197,12,0,3.832,pt
71474,33198,12,0,5.719,drive
71474,33199,12,0,5.719,drive
71480,33200,52,1,9.058,drive
71480,33201,52,1,9.058,drive
71480,33202,52,1,1.673,drive
71480,33203,52,1,1.764,drive
71482,33204,17,1,5.287,pt
71482,33205,17,1,1.603,pt
71482,33206,17,1,2.067,pt
71483,33207,14,1,1.673,drive
71483,33208,14,1,1.673,drive
71490,33209,22,1,3.007,pt
71490,33210,22,1,0.955,walk
71490,33211,22,1,3.958,pt
71491,33212,67,0,4.804,pt
71491,33213,67,0,0.396,walk
71491,33214,67,0,3.01,pt
71491,33215,67,0,1.46,pt
71492,33216,61,1,4.804,pt
71492,33217,61,1,0.396,walk
71492,33218,61,1,4.265,pt
71493,33219,35,1,7.335,pt
71493,33220,35,1,7.335,pt
71500,33221,60,0,12.445,drive
71500,33222,60,0,12.445,drive
71501,33223,49,1,21.616,pt
71502,33224,23,1,4.495,drive
71502,33225,23,1,4.495,drive
71503,33226,16,0,0.878,cycle
71503,33227,16,0,0.878,cycle
71510,33228,43,0,11.341,pt
71510,33229,43,0,0.558,walk
71510,33230,43,0,11.839,pt
71511,33231,43,1,9.402,drive
71511,33232,43,1,0.76,drive
71511,33233,43,1,0.76,drive
71511,33234,43,1,9.402,drive
71511,33235,43,1,8.556,drive
71511,33236,43,1,3.179,drive
71511,33237,43,1,5.935,drive
71511,33238,43,1,8.556,drive
71511,33239,43,1,8.556,drive
71513,33240,12,1,9.402,drive
71513,33241,12,1,9.402,drive
71513,33242,12,1,8.556,drive
71513,33243,12,1,8.556,drive
71520,33244,53,1,1.544,walk
71520,33245,53,1,1.544,walk
71521,33246,56,0,4.023,drive
71521,33247,56,0,4.043,drive
71522,33248,29,0,1.877,drive
71522,33249,29,0,1.849,drive
71530,33250,42,1,2.117,pt
71530,33251,42,1,2.022,pt
71530,33252,42,1,11.349,pt
71530,33253,42,1,11.436,pt
71530,33254,42,1,0.725,walk
71530,33255,42,1,0.725,walk
71531,33256,19,1,2.117,pt
71531,33257,19,1,2.022,pt
71531,33258,19,1,11.349,pt
71531,33259,19,1,11.436,pt
71531,33260,19,1,0.725,walk
71531,33261,19,1,0.725,walk
71541,33262,37,0,10.283,drive
71541,33263,37,0,10.283,drive
71550,33264,52,0,4.822,drive
71550,33265,52,0,4.822,drive
71551,33266,58,0,4.822,drive
71551,33267,58,0,4.822,drive
71560,33268,60,1,0.54,walk
71560,33269,60,1,0.27,walk
71560,33270,60,1,0.132,walk
71560,33271,60,1,0.704,walk
71561,33272,15,0,7.277,pt
71561,33273,15,0,1.198,walk
71561,33274,15,0,6.083,pt
71562,33275,5,1,0.54,walk
71562,33276,5,1,0.27,walk
71562,33277,5,1,0.132,walk
71562,33278,5,1,0.704,walk
71570,33279,44,0,10.788,pt
71570,33280,44,0,10.788,pt
71580,33281,35,1,1.471,pt
71580,33282,35,1,1.471,pt
71581,33283,8,0,1.471,pt
71581,33284,8,0,1.471,pt
71582,33285,6,0,1.471,pt
71582,33286,6,0,1.471,pt
71592,33287,25,0,12.025,pt
71601,33288,41,0,4.475,drive
71601,33289,41,0,4.475,drive
71611,33290,38,0,15.813,drive
71611,33291,38,0,15.813,drive
71620,33292,48,0,7.389,pt
71620,33293,48,0,7.389,pt
71621,33294,41,1,7.389,pt
71621,33295,41,1,7.389,pt
71630,33296,66,1,2.147,drive
71630,33297,66,1,2.147,drive
